Node ID	Node Title	Node Description	Node Language	Node Last Build Date	Node ttl	Node URL	Item Title	Item URL	Item Date	Item Time	Item Description	Item Onboard Temp	Item Probe Temp	Item Light
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 19:25:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.95 F, Probe: 75.2 F, Light: 1 (10/21/07 19:25:30)	http://74.128.119.207/	10/21/07	19:25:30 EDT	SNITTER Reading	 81.95	75.2	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 19:35:04	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.95 F, Probe: 75.2 F, Light: 0 (10/21/07 19:35:04)	http://74.128.119.207/	10/21/07	19:35:04 EDT	SNITTER Reading	 81.95	75.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 19:45:13	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 73.4 F, Light: 0 (10/21/07 19:45:13)	http://74.128.119.207/	10/21/07	19:45:13 EDT	SNITTER Reading	 81.37	73.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 19:55:20	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  80.70 F, Probe: 73.4 F, Light: 0 (10/21/07 19:55:20)	http://74.128.119.207/	10/21/07	19:55:20 EDT	SNITTER Reading	 80.70	73.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:04:50	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.91 F, Probe: 71.6 F, Light: 0 (10/21/07 20:04:50)	http://74.128.119.207/	10/21/07	20:04:50 EDT	SNITTER Reading	 79.91	71.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:14:55	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.12 F, Probe: 71.6 F, Light: 0 (10/21/07 20:14:55)	http://74.128.119.207/	10/21/07	20:14:55 EDT	SNITTER Reading	 79.12	71.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:25:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  78.80 F, Probe: 71.6 F, Light: 0 (10/21/07 20:25:35)	http://74.128.119.207/	10/21/07	20:25:35 EDT	SNITTER Reading	 78.80	71.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:35:03	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  78.45 F, Probe: 69.8 F, Light: 0 (10/21/07 20:35:03)	http://74.128.119.207/	10/21/07	20:35:03 EDT	SNITTER Reading	 78.45	69.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:45:06	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  78.35 F, Probe: 69.8 F, Light: 0 (10/21/07 20:45:06)	http://74.128.119.207/	10/21/07	20:45:06 EDT	SNITTER Reading	 78.35	69.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 20:55:09	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  77.55 F, Probe: 69.8 F, Light: 0 (10/21/07 20:55:09)	http://74.128.119.207/	10/21/07	20:55:09 EDT	SNITTER Reading	 77.55	69.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 21:05:11	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  77.32 F, Probe: 69.8 F, Light: 0 (10/21/07 21:05:11)	http://74.128.119.207/	10/21/07	21:05:11 EDT	SNITTER Reading	 77.32	69.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 22:12:50	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.62 F, Probe: 68.0 F, Light: 0 (10/21/07 22:12:50)	http://74.128.119.207/	10/21/07	22:12:50 EDT	SNITTER Reading	 74.62	68.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 22:22:49	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.51 F, Probe: 66.2 F, Light: 0 (10/21/07 22:22:49)	http://74.128.119.207/	10/21/07	22:22:49 EDT	SNITTER Reading	 74.51	66.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 22:32:47	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.85 F, Probe: 66.2 F, Light: 0 (10/21/07 22:32:47)	http://74.128.119.207/	10/21/07	22:32:47 EDT	SNITTER Reading	 74.85	66.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 22:42:45	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  75.52 F, Probe: 66.2 F, Light: 0 (10/21/07 22:42:45)	http://74.128.119.207/	10/21/07	22:42:45 EDT	SNITTER Reading	 75.52	66.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 22:52:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  75.75 F, Probe: 64.4 F, Light: 0 (10/21/07 22:52:44)	http://74.128.119.207/	10/21/07	22:52:44 EDT	SNITTER Reading	 75.75	64.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:02:41	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.85 F, Probe: 64.4 F, Light: 0 (10/21/07 23:02:41)	http://74.128.119.207/	10/21/07	23:02:41 EDT	SNITTER Reading	 74.85	64.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:12:39	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.51 F, Probe: 64.4 F, Light: 0 (10/21/07 23:12:39)	http://74.128.119.207/	10/21/07	23:12:39 EDT	SNITTER Reading	 74.51	64.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:23:11	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  74.75 F, Probe: 62.6 F, Light: 0 (10/21/07 23:23:11)	http://74.128.119.207/	10/21/07	23:23:11 EDT	SNITTER Reading	 74.75	62.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:32:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  73.85 F, Probe: 62.6 F, Light: 0 (10/21/07 23:32:33)	http://74.128.119.207/	10/21/07	23:32:33 EDT	SNITTER Reading	 73.85	62.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:43:04	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.82 F, Probe: 60.8 F, Light: 0 (10/21/07 23:43:04)	http://74.128.119.207/	10/21/07	23:43:04 EDT	SNITTER Reading	 72.82	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/21/07 23:52:59	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.50 F, Probe: 60.8 F, Light: 0 (10/21/07 23:52:59)	http://74.128.119.207/	10/21/07	23:52:59 EDT	SNITTER Reading	 72.50	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:02:54	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.05 F, Probe: 60.8 F, Light: 0 (10/22/07 00:02:54)	http://74.128.119.207/	10/22/07	00:02:54 EDT	SNITTER Reading	 72.05	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:12:48	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.26 F, Probe: 60.8 F, Light: 0 (10/22/07 00:12:48)	http://74.128.119.207/	10/22/07	00:12:48 EDT	SNITTER Reading	 72.26	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:22:42	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.37 F, Probe: 62.6 F, Light: 0 (10/22/07 00:22:42)	http://74.128.119.207/	10/22/07	00:22:42 EDT	SNITTER Reading	 72.37	62.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:32:37	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  72.05 F, Probe: 60.8 F, Light: 0 (10/22/07 00:32:37)	http://74.128.119.207/	10/22/07	00:32:37 EDT	SNITTER Reading	 72.05	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:43:06	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.92 F, Probe: 60.8 F, Light: 0 (10/22/07 00:43:06)	http://74.128.119.207/	10/22/07	00:43:06 EDT	SNITTER Reading	 71.92	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 00:53:00	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.81 F, Probe: 60.8 F, Light: 0 (10/22/07 00:53:00)	http://74.128.119.207/	10/22/07	00:53:00 EDT	SNITTER Reading	 71.81	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:02:53	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.70 F, Probe: 60.8 F, Light: 0 (10/22/07 01:02:53)	http://74.128.119.207/	10/22/07	01:02:53 EDT	SNITTER Reading	 71.70	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:12:47	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.92 F, Probe: 60.8 F, Light: 0 (10/22/07 01:12:47)	http://74.128.119.207/	10/22/07	01:12:47 EDT	SNITTER Reading	 71.92	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:23:15	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.60 F, Probe: 60.8 F, Light: 0 (10/22/07 01:23:15)	http://74.128.119.207/	10/22/07	01:23:15 EDT	SNITTER Reading	 71.60	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:32:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.36 F, Probe: 60.8 F, Light: 0 (10/22/07 01:32:33)	http://74.128.119.207/	10/22/07	01:32:33 EDT	SNITTER Reading	 71.36	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:43:01	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.81 F, Probe: 60.8 F, Light: 0 (10/22/07 01:43:01)	http://74.128.119.207/	10/22/07	01:43:01 EDT	SNITTER Reading	 71.81	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 01:52:54	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.36 F, Probe: 60.8 F, Light: 0 (10/22/07 01:52:54)	http://74.128.119.207/	10/22/07	01:52:54 EDT	SNITTER Reading	 71.36	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:02:47	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.60 F, Probe: 60.8 F, Light: 0 (10/22/07 02:02:47)	http://74.128.119.207/	10/22/07	02:02:47 EDT	SNITTER Reading	 71.60	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:12:39	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.80 F, Probe: 60.8 F, Light: 0 (10/22/07 02:12:39)	http://74.128.119.207/	10/22/07	02:12:39 EDT	SNITTER Reading	 70.80	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:23:06	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.57 F, Probe: 60.8 F, Light: 0 (10/22/07 02:23:06)	http://74.128.119.207/	10/22/07	02:23:06 EDT	SNITTER Reading	 70.57	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:32:58	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.25 F, Probe: 60.8 F, Light: 0 (10/22/07 02:32:58)	http://74.128.119.207/	10/22/07	02:32:58 EDT	SNITTER Reading	 70.25	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:42:50	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.35 F, Probe: 60.8 F, Light: 0 (10/22/07 02:42:50)	http://74.128.119.207/	10/22/07	02:42:50 EDT	SNITTER Reading	 70.35	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 02:52:42	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.35 F, Probe: 60.8 F, Light: 1 (10/22/07 02:52:42)	http://74.128.119.207/	10/22/07	02:52:42 EDT	SNITTER Reading	 70.35	60.8	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:02:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.57 F, Probe: 60.8 F, Light: 0 (10/22/07 03:02:35)	http://74.128.119.207/	10/22/07	03:02:35 EDT	SNITTER Reading	 70.57	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:13:03	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.35 F, Probe: 60.8 F, Light: 0 (10/22/07 03:13:03)	http://74.128.119.207/	10/22/07	03:13:03 EDT	SNITTER Reading	 70.35	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:22:56	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.46 F, Probe: 60.8 F, Light: 0 (10/22/07 03:22:56)	http://74.128.119.207/	10/22/07	03:22:56 EDT	SNITTER Reading	 70.46	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:32:49	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.91 F, Probe: 60.8 F, Light: 0 (10/22/07 03:32:49)	http://74.128.119.207/	10/22/07	03:32:49 EDT	SNITTER Reading	 70.91	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:42:41	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.02 F, Probe: 60.8 F, Light: 0 (10/22/07 03:42:41)	http://74.128.119.207/	10/22/07	03:42:41 EDT	SNITTER Reading	 71.02	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 03:52:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.25 F, Probe: 60.8 F, Light: 0 (10/22/07 03:52:33)	http://74.128.119.207/	10/22/07	03:52:33 EDT	SNITTER Reading	 71.25	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:03:00	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.02 F, Probe: 60.8 F, Light: 0 (10/22/07 04:03:00)	http://74.128.119.207/	10/22/07	04:03:00 EDT	SNITTER Reading	 71.02	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:12:52	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  71.15 F, Probe: 59.0 F, Light: 0 (10/22/07 04:12:52)	http://74.128.119.207/	10/22/07	04:12:52 EDT	SNITTER Reading	 71.15	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:22:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.80 F, Probe: 60.8 F, Light: 0 (10/22/07 04:22:44)	http://74.128.119.207/	10/22/07	04:22:44 EDT	SNITTER Reading	 70.80	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:32:36	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.70 F, Probe: 59.0 F, Light: 0 (10/22/07 04:32:36)	http://74.128.119.207/	10/22/07	04:32:36 EDT	SNITTER Reading	 70.70	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:43:02	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.25 F, Probe: 59.0 F, Light: 0 (10/22/07 04:43:02)	http://74.128.119.207/	10/22/07	04:43:02 EDT	SNITTER Reading	 70.25	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 04:52:53	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.25 F, Probe: 59.0 F, Light: 0 (10/22/07 04:52:53)	http://74.128.119.207/	10/22/07	04:52:53 EDT	SNITTER Reading	 70.25	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:02:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.35 F, Probe: 59.0 F, Light: 0 (10/22/07 05:02:44)	http://74.128.119.207/	10/22/07	05:02:44 EDT	SNITTER Reading	 70.35	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:12:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.35 F, Probe: 60.8 F, Light: 0 (10/22/07 05:12:35)	http://74.128.119.207/	10/22/07	05:12:35 EDT	SNITTER Reading	 70.35	60.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:22:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.57 F, Probe: 59.0 F, Light: 1 (10/22/07 05:22:26)	http://74.128.119.207/	10/22/07	05:22:26 EDT	SNITTER Reading	 70.57	59.0	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:32:52	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  70.25 F, Probe: 59.0 F, Light: 0 (10/22/07 05:32:52)	http://74.128.119.207/	10/22/07	05:32:52 EDT	SNITTER Reading	 70.25	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:42:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  69.35 F, Probe: 59.0 F, Light: 0 (10/22/07 05:42:44)	http://74.128.119.207/	10/22/07	05:42:44 EDT	SNITTER Reading	 69.35	59.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/22/07 05:52:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  68.77 F, Probe: 57.2 F, Light: 0 (10/22/07 05:52:35)	http://74.128.119.207/	10/22/07	05:52:35 EDT	SNITTER Reading	 68.77	57.2	0	
