Node ID	Node Title	Node Description	Node Language	Node Last Build Date	Node ttl	Node URL	Item Title	Item URL	Item Date	Item Time	Item Description	Item Onboard Temp	Item Probe Temp	Item Light
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:04:03	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  84.20 F, Probe: 87.8 F, Light: 9131 (10/16/07 18:04:03)	http://74.128.119.207/	10/16/07	18:04:03 EDT	SNITTER Reading	 84.20	87.8	9131	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:04:03	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  84.20 F, Probe: 87.8 F, Light: 9131 (10/16/07 18:04:03)	http://74.128.119.207/	10/16/07	18:04:03 EDT	SNITTER Reading	 84.20	87.8	9131	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:11:58	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  82.50 F, Probe: 86.0 F, Light: 14997 (10/16/07 18:11:58)	http://74.128.119.207/	10/16/07	18:11:58 EDT	SNITTER Reading	 82.50	86.0	14997	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:11:58	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  82.50 F, Probe: 86.0 F, Light: 14997 (10/16/07 18:11:58)	http://74.128.119.207/	10/16/07	18:11:58 EDT	SNITTER Reading	 82.50	86.0	14997	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:18:46	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  83.30 F, Probe: 91.4 F, Light: 13369 (10/16/07 18:18:46)	http://74.128.119.207/	10/16/07	18:18:46 EDT	SNITTER Reading	 83.30	91.4	13369	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:19:20	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  83.30 F, Probe: 91.4 F, Light: 13401 (10/16/07 18:19:20)	http://74.128.119.207/	10/16/07	18:19:20 EDT	SNITTER Reading	 83.30	91.4	13401	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:23:18	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  83.51 F, Probe: 91.4 F, Light: 8079 (10/16/07 18:23:18)	http://74.128.119.207/	10/16/07	18:23:18 EDT	SNITTER Reading	 83.51	91.4	8079	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:23:18	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  83.51 F, Probe: 91.4 F, Light: 8079 (10/16/07 18:23:18)	http://74.128.119.207/	10/16/07	18:23:18 EDT	SNITTER Reading	 83.51	91.4	8079	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:34:01	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.60 F, Probe: 80.6 F, Light: 1174 (10/16/07 18:34:01)	http://74.128.119.207/	10/16/07	18:34:01 EDT	SNITTER Reading	 81.60	80.6	1174	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:34:01	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.60 F, Probe: 80.6 F, Light: 1188 (10/16/07 18:34:01)	http://74.128.119.207/	10/16/07	18:34:01 EDT	SNITTER Reading	 81.60	80.6	1188	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:34:34	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1196 (10/16/07 18:34:34)	http://74.128.119.207/	10/16/07	18:34:34 EDT	SNITTER Reading	 81.50	80.6	1196	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:34:34	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1196 (10/16/07 18:34:34)	http://74.128.119.207/	10/16/07	18:34:34 EDT	SNITTER Reading	 81.50	80.6	1196	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:35:08	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1188 (10/16/07 18:35:08)	http://74.128.119.207/	10/16/07	18:35:08 EDT	SNITTER Reading	 81.50	80.6	1188	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:35:08	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1188 (10/16/07 18:35:08)	http://74.128.119.207/	10/16/07	18:35:08 EDT	SNITTER Reading	 81.50	80.6	1188	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:36:16	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1127 (10/16/07 18:36:16)	http://74.128.119.207/	10/16/07	18:36:16 EDT	SNITTER Reading	 81.50	80.6	1127	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:36:16	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.50 F, Probe: 80.6 F, Light: 1127 (10/16/07 18:36:16)	http://74.128.119.207/	10/16/07	18:36:16 EDT	SNITTER Reading	 81.50	80.6	1127	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:37:23	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 80.6 F, Light: 1032 (10/16/07 18:37:23)	http://74.128.119.207/	10/16/07	18:37:23 EDT	SNITTER Reading	 81.37	80.6	1032	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:37:23	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 80.6 F, Light: 1032 (10/16/07 18:37:23)	http://74.128.119.207/	10/16/07	18:37:23 EDT	SNITTER Reading	 81.37	80.6	1032	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:37:23	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 80.6 F, Light: 1032 (10/16/07 18:37:23)	http://74.128.119.207/	10/16/07	18:37:23 EDT	SNITTER Reading	 81.37	80.6	1032	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:37:57	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 78.8 F, Light: 972 (10/16/07 18:37:57)	http://74.128.119.207/	10/16/07	18:37:57 EDT	SNITTER Reading	 81.37	78.8	972	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:38:31	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 78.8 F, Light: 886 (10/16/07 18:38:31)	http://74.128.119.207/	10/16/07	18:38:31 EDT	SNITTER Reading	 81.37	78.8	886	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:39:04	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.37 F, Probe: 78.8 F, Light: 849 (10/16/07 18:39:04)	http://74.128.119.207/	10/16/07	18:39:04 EDT	SNITTER Reading	 81.37	78.8	849	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:39:38	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.26 F, Probe: 78.8 F, Light: 822 (10/16/07 18:39:38)	http://74.128.119.207/	10/16/07	18:39:38 EDT	SNITTER Reading	 81.26	78.8	822	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:39:38	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.26 F, Probe: 78.8 F, Light: 822 (10/16/07 18:39:38)	http://74.128.119.207/	10/16/07	18:39:38 EDT	SNITTER Reading	 81.26	78.8	822	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:40:45	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 78.8 F, Light: 788 (10/16/07 18:40:45)	http://74.128.119.207/	10/16/07	18:40:45 EDT	SNITTER Reading	 81.15	78.8	788	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:40:45	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 78.8 F, Light: 788 (10/16/07 18:40:45)	http://74.128.119.207/	10/16/07	18:40:45 EDT	SNITTER Reading	 81.15	78.8	788	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:41:19	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 78.8 F, Light: 778 (10/16/07 18:41:19)	http://74.128.119.207/	10/16/07	18:41:19 EDT	SNITTER Reading	 81.15	78.8	778	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:41:19	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 78.8 F, Light: 778 (10/16/07 18:41:19)	http://74.128.119.207/	10/16/07	18:41:19 EDT	SNITTER Reading	 81.15	78.8	778	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:42:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 77.0 F, Light: 748 (10/16/07 18:42:26)	http://74.128.119.207/	10/16/07	18:42:26 EDT	SNITTER Reading	 81.15	77.0	748	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:43:00	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.15 F, Probe: 77.0 F, Light: 748 (10/16/07 18:43:00)	http://74.128.119.207/	10/16/07	18:43:00 EDT	SNITTER Reading	 81.15	77.0	748	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:44:07	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.05 F, Probe: 77.0 F, Light: 687 (10/16/07 18:44:07)	http://74.128.119.207/	10/16/07	18:44:07 EDT	SNITTER Reading	 81.05	77.0	687	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:44:07	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  81.05 F, Probe: 77.0 F, Light: 687 (10/16/07 18:44:07)	http://74.128.119.207/	10/16/07	18:44:07 EDT	SNITTER Reading	 81.05	77.0	687	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:45:15	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  80.81 F, Probe: 77.0 F, Light: 649 (10/16/07 18:45:15)	http://74.128.119.207/	10/16/07	18:45:15 EDT	SNITTER Reading	 80.81	77.0	649	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:45:48	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  80.92 F, Probe: 77.0 F, Light: 633 (10/16/07 18:45:48)	http://74.128.119.207/	10/16/07	18:45:48 EDT	SNITTER Reading	 80.92	77.0	633	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 18:55:20	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 75.2 F, Light: 233 (10/16/07 18:55:20)	http://74.128.119.207/	10/16/07	18:55:20 EDT	SNITTER Reading	 79.80	75.2	233	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:02:37	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 118 (10/16/07 19:02:37)	http://74.128.119.207/	10/16/07	19:02:37 EDT	SNITTER Reading	 79.70	75.2	118	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:02:37	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 118 (10/16/07 19:02:37)	http://74.128.119.207/	10/16/07	19:02:37 EDT	SNITTER Reading	 79.70	75.2	118	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:03:10	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 75.2 F, Light: 112 (10/16/07 19:03:10)	http://74.128.119.207/	10/16/07	19:03:10 EDT	SNITTER Reading	 79.80	75.2	112	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:03:10	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 75.2 F, Light: 112 (10/16/07 19:03:10)	http://74.128.119.207/	10/16/07	19:03:10 EDT	SNITTER Reading	 79.80	75.2	112	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:04:17	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 75.2 F, Light: 102 (10/16/07 19:04:17)	http://74.128.119.207/	10/16/07	19:04:17 EDT	SNITTER Reading	 79.80	75.2	102	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:04:51	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 102 (10/16/07 19:04:51)	http://74.128.119.207/	10/16/07	19:04:51 EDT	SNITTER Reading	 79.70	75.2	102	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:04:51	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 98 (10/16/07 19:04:51)	http://74.128.119.207/	10/16/07	19:04:51 EDT	SNITTER Reading	 79.70	75.2	98	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:04:51	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 102 (10/16/07 19:04:51)	http://74.128.119.207/	10/16/07	19:04:51 EDT	SNITTER Reading	 79.70	75.2	102	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:05:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 93 (10/16/07 19:05:27)	http://74.128.119.207/	10/16/07	19:05:27 EDT	SNITTER Reading	 79.70	75.2	93	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:05:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 93 (10/16/07 19:05:27)	http://74.128.119.207/	10/16/07	19:05:27 EDT	SNITTER Reading	 79.70	75.2	93	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:06:36	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 85 (10/16/07 19:06:36)	http://74.128.119.207/	10/16/07	19:06:36 EDT	SNITTER Reading	 79.70	75.2	85	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:06:36	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 85 (10/16/07 19:06:36)	http://74.128.119.207/	10/16/07	19:06:36 EDT	SNITTER Reading	 79.70	75.2	85	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:07:13	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 81 (10/16/07 19:07:13)	http://74.128.119.207/	10/16/07	19:07:13 EDT	SNITTER Reading	 79.70	75.2	81	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:07:13	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 75.2 F, Light: 81 (10/16/07 19:07:13)	http://74.128.119.207/	10/16/07	19:07:13 EDT	SNITTER Reading	 79.70	75.2	81	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:08:56	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 70 (10/16/07 19:08:56)	http://74.128.119.207/	10/16/07	19:08:56 EDT	SNITTER Reading	 79.57	75.2	70	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:08:56	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 70 (10/16/07 19:08:56)	http://74.128.119.207/	10/16/07	19:08:56 EDT	SNITTER Reading	 79.57	75.2	70	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:09:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 67 (10/16/07 19:09:29)	http://74.128.119.207/	10/16/07	19:09:29 EDT	SNITTER Reading	 79.57	75.2	67	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:09:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 67 (10/16/07 19:09:29)	http://74.128.119.207/	10/16/07	19:09:29 EDT	SNITTER Reading	 79.57	75.2	67	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:10:36	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 61 (10/16/07 19:10:36)	http://74.128.119.207/	10/16/07	19:10:36 EDT	SNITTER Reading	 79.57	75.2	61	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:10:36	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 75.2 F, Light: 61 (10/16/07 19:10:36)	http://74.128.119.207/	10/16/07	19:10:36 EDT	SNITTER Reading	 79.57	75.2	61	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:11:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 58 (10/16/07 19:11:44)	http://74.128.119.207/	10/16/07	19:11:44 EDT	SNITTER Reading	 79.57	73.4	58	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:11:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 55 (10/16/07 19:11:44)	http://74.128.119.207/	10/16/07	19:11:44 EDT	SNITTER Reading	 79.57	73.4	55	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:11:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 55 (10/16/07 19:11:44)	http://74.128.119.207/	10/16/07	19:11:44 EDT	SNITTER Reading	 79.57	73.4	55	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:11:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 55 (10/16/07 19:11:44)	http://74.128.119.207/	10/16/07	19:11:44 EDT	SNITTER Reading	 79.57	73.4	55	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:12:17	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 53 (10/16/07 19:12:17)	http://74.128.119.207/	10/16/07	19:12:17 EDT	SNITTER Reading	 79.57	73.4	53	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:12:17	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.57 F, Probe: 73.4 F, Light: 53 (10/16/07 19:12:17)	http://74.128.119.207/	10/16/07	19:12:17 EDT	SNITTER Reading	 79.57	73.4	53	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:13:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 73.4 F, Light: 47 (10/16/07 19:13:29)	http://74.128.119.207/	10/16/07	19:13:29 EDT	SNITTER Reading	 79.80	73.4	47	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:13:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 73.4 F, Light: 47 (10/16/07 19:13:29)	http://74.128.119.207/	10/16/07	19:13:29 EDT	SNITTER Reading	 79.80	73.4	47	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:14:41	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.91 F, Probe: 73.4 F, Light: 43 (10/16/07 19:14:41)	http://74.128.119.207/	10/16/07	19:14:41 EDT	SNITTER Reading	 79.91	73.4	43	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:14:41	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.91 F, Probe: 73.4 F, Light: 43 (10/16/07 19:14:41)	http://74.128.119.207/	10/16/07	19:14:41 EDT	SNITTER Reading	 79.91	73.4	43	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:15:51	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 73.4 F, Light: 38 (10/16/07 19:15:51)	http://74.128.119.207/	10/16/07	19:15:51 EDT	SNITTER Reading	 79.80	73.4	38	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:15:51	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.80 F, Probe: 73.4 F, Light: 38 (10/16/07 19:15:51)	http://74.128.119.207/	10/16/07	19:15:51 EDT	SNITTER Reading	 79.80	73.4	38	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	10/16/07 19:16:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  79.70 F, Probe: 73.4 F, Light: 35 (10/16/07 19:16:27)	http://74.128.119.207/	10/16/07	19:16:27 EDT	SNITTER Reading	 79.70	73.4	35	
